Unnamed: 0,Buyer,Country,Email,Phone,Website,Address,Status,GTIP,Description,Invoices,USD
7811.0,GİNA LOREN GARDINEN,ALMANYA,,,,,,Profiller,ALÜMİNYUM PROFİL ( B-OYASIZ ) | KIŞ BAHÇESİ AKSESUAR- SETİ,2,"$11,421"
7812.0,PGS GMBH,ALMANYA,,,,,,Profiller,"ALUMINYUM PROFIL (BO-YASIZ) | ALÜMİNYUM PROFİL (BOYASIZ, İZOLASYONSUZ) | ALÜMİNYUM PROFİL (BOYASIZ, İZOLASYONSUZ)/",4,"$11,418"
7813.0,UNITED UPVC,KATAR,,,,,,Profiller,ALÜM.PRO.*ALÜMİNYUM -PROFİL,6,"$11,396"
7814.0,VERTEX SAFETY B.V.,HOLLANDA,,,,,,Profiller,AKS - 008 - SÜRME YAN DİKME PROFİLİ - DA/R | AKS - 008 - U - SÜRME BİTİM PROFİLİ - DA/R | KAROLAJ PR}OFİLİ | PAS - 004  - ALÜMİNYUM PROFİL VE AKSESUA/R SETİ,2,"$11,392"
7815.0,AMBULANZ MOBILE GMBH&CO.KG,ALMANYA,,,,,,İçi boş profiller,ALUMİNYUM ALAŞIMLARINDAN İÇİ BOŞ PROFİLL/ER(BOYALI) | ALUMİNYUM }PROFİL | ALÜMİNYUM PRES PROFİ-L | ALÜMİNYUM }PROFİL | ELOKSALLI ALÜMİNYUM -PROFİL,3,"$11,390"
7816.0,ITW INDUSTRIETORE GMBH,ALMANYA,,,,,,İçi boş profiller,ALÜMİNYUM PROFİL ( 11000 ADET ),1,"$11,387"
7817.0,ARCHIMEDES LIMITED,TÜRKMENİSTAN,,,,,,Profiller,ALÜMİMYUM }PROFİL,13,"$11,382"
7818.0,CALAS COM SRL,ROMANYA,"[""calascom@yahoo.com""]","[""0745045412"",""0245667008""]",,"[""Str. Teilor, Nr. 36, Moreni, Dâmboviţa, Romania"",""Strada Salcamilor Nr. 20A, Râmnicu Vâlcea, 240277, Vâlcea, Romania""]",,Profiller | İçi boş profiller,A2354-*ALUMİNYUM BOY-ALI PROFİL | A2354/*ALÜMİNYUM PRO-FİL BAZA | ALUMİNYUM ALAŞIMLARINDAN İÇİ BOŞ PROFİLL/ER (BOYALI) | S SERİSİ-APB-12*S SERİSİ ALÜMİNYUM PROFİ/L BAZA 12 MM | T2324*ALÜMİNYUM ELOK-SALLI PROFİL | Ç1022*STATİK BOYALI ALÜMİNYUM PROFİL/,13,"$11,379"
7819.0,MORALİ PRODUKTİONSTECHNİK GMBH,ALMANYA,,,,,,Profiller,ALÜMİNYUM }PROFİL,4,"$11,370"
7820.0,FERHAN TOPAL,HOLLANDA,,,,,,Profiller,DEMONTE CAM SİSTEMİ (SABİT VE HAREKETLİ /CAM SİSTEMLERİ),1,"$11,368"
7821.0,MY SYSTEME ALUMİNİUM & GLASSYTEME,ALMANYA,,,,,,Profiller,BİOKLİMATİK PERGOLA -SİSTEM,3,"$11,367"
7822.0,ALİ AYDINOV,AZERBEYCAN-NAHÇIVAN,,,,,,Profiller,BOYALI ALÜMİNYUM PRO-FİLLERİ,4,"$11,367"
7823.0,AQUA PROMET D.O.O.,SIRBİSTAN,office@aquapromet.com; servis@aquapromet.com; prodaja2@aquapromet.com; prodaja3@aquapromet.com; maloprodaja1@aquapromet.com; maloprodaja4@aquapromet.com; komercijalavp2@aquapromet.com; nenad.vuckovic@aquapromet.com; veleprodajabgd1@aquapromet.com; racunovodstvo@aquapromet.com,38135243809; 38135244497; 381603243826; 381603243820; 381603243839; 381114236475,https://www.aquapromet.com,"Slovenski put 16 (kod naplatne rampe), 35000 Jagodina, Srbija",,Profiller,"10 E2MM AL4BÜM.İK21İ YÖNL�8A�  MERDİVE2 N BAS. PROF. 250 CM,12 MM ALÜM. MERDİVEN BASAMAK PROFİL,10 MM ALÜMİNYUM FAYANS BİTİM PROF. BOYALI 270CM,10 MM ALUM.DIŞ KÖŞE FAY.ÇIT. 270 CM,12 MM PARLAK ALUM.DIŞ KÖŞE FAY ÇIT 270 CM,10 MM PARLAK FEDERLİ ALÜM. DIŞ KÖŞE.FAY. ÇATSI270,10 MM ALÜM. İÇ KÖŞE FAYANS ÇITASI 270 CM,10 MM ALÜMİNYUM OVAL BİTİM PROFİLİ 270 CM | 12 E2MM AL4BÜM. ME21RDİVEN B8AASAMAK PROF2 İL,10 MM ALÜMİNYUM FAYANS BİTİM PROF. 270 CM,12 MM ALÜMİNYUM FAYANS+ BİTİM PROF. BOYALI 270CM,10 MM FEDERLİ ALUM. DIŞ KÖŞE FAY. ÇITASI 270CM",10,"$11,363"
7824.0,IQBAL MOHAMMED AMIN MEHRU,BAHREYN,,,,,,Profiller,,1,"$11,360"
7825.0,HAZAK ALUMINIUM-TERNYAK MIKHAIL,İSRAİL,,,,,,Profiller,1520103020001*RENKLİ BOYALI ALÜMİNYUM PR/OFİL,1,"$11,347"
7826.0,SARL YEKTA,FRANSA,,,,,,Profiller,ALÜMİNYUM PROFİL,1,"$11,340"
7827.0,MAGTICOM LTD. GEORGIA,GÜRCİSTAN,"[""office@magticom.ge""]","[""+995322170000"",""5322170000""]","[""https://www.magticom.ge""]","[""Tbilisi, 7 A. Politkovskaya st.""]",,Profiller,ALÜMİNYUM PROFİL PRE-S,1,"$11,338"
7828.0,ATRIUM L.L.C.,KOSOVA,"[""info.bishkek@eurasiancm.com"",""info@atrium-ks.com"",""info@atriummanagement.com""]","[""5301519883"",""0151988325428"",""996312902324"",""38344505137"",""044 505 113"",""+383 44 505 137"",""7735199106"",""7318149900"",""4228860869"",""263510343237""]","[""https://www.gjithebiznesi.com/XK/atrium-l-l-c-044-505-113""]","[""Magj.Prishtinë-Ferizaj Konjuh XK, 14000"",""Magjistraljna Prishtinë-Ferizaj (Rrethi QMI-s)""]",,Çubuklar,09 MM CAM ÇITASI BUTİLLİ 5 MT-11 MM CAM ÇITASI BUTİLLİ 5 MT-14 MM CAM ÇITASI BUTİLLİ 5 MT-16 MM CAM ÇITASI BUTİLLİ 5 MT-18 MM CAM ÇITASI BUTİLLİ 5 MT,34,"$11,337"
7829.0,O.M.C.B. S.R.L.,İTALYA,,,,,,Çubuklar,ALÜMİNYUM }PROFİL,1,"$11,335"
7830.0,EMAX CNC MACHINE,SIRBİSTAN,"[""info@emaxcnc.com""]","[""+38118542146"",""+38118541336"",""062301099""]","[""https://emaxcnc.com/""]","[""Bul. Svetog Cara Konstantina 127, 18110 Niš, Serbia""]",,Profiller,,1,"$11,333"
7831.0,PE-KOM 2 DOOEL,KUZEY MAKEDONYA CUMHURİYETİ,,"[""+3864377558"",""2003864377"",""+38946787389"",""+0116767041119"",""0455201996"",""0920955868"",""5566160044"",""4674248429"",""5011676704"",""4672761112"",""3453979492"",""3894678738""]","[""https://www.info-clipper.com/en/company/north-macedonia/pe-kom-2-dooel.mkd89aduc.html"",""https://zk.mk/pe-kom-2?lang=en""]","[""ISA PELAR 9, STRUGA - 6330, NORTH MACEDONIA""]",,Profiller,"** ALÜMİNYUM ELOKSAL PROFİL (BOYASIZ,KAĞ/IT KAPLANMAMIŞ,FİTİLSİZ) 2024/D1-00898  ** | ** ALÜMİNYUM PROFİL (BOYALI, KAĞIT KAPLA/NMAMIŞ, FİTİLSİZ) 2024/D1-00898  ** | ** ALÜMİNYUM PROFİL (BOYALI,KAĞIT KAPLAN/MIŞ,FİTİLSİZ) 2024/D1-00898  ** | ** ALÜMİNYUM PROFİL (BOYASIZ,KAĞIT KAPLA/NMAMIŞ,FİTİLSİZ) 2024/D1-00898  ** | ** ISI YALITIMLI ALÜMİNYUM PROFİL (BOYAL/I,KAĞIT KAPLANMAMIŞ) 2024/D1-00898  ** | ** ISI YALITIMLI ELOKSAL PROFİL (BOYASIZ/,KAĞIT KAPLANMAMIŞ) 2024/D1-00898  ** | AL�E2�MİN4BYUM PRO21FİL BEYA8AZ,ALÜMİNY2 UM PROFİL ELOKSAL MAT,ALÜMİNYUM PROFİL PRES,ALÜMİNYUM PROFİL PRES AVR.10-18 MM ISI YALITIMLI,ALÜMİNYUM PROFİL PRES AVR.34 MM ISI YALITIMLI,ALÜMİNYUM PROFİL RENKLİ ,ALÜMİNYUM PROFİL",4,"$11,326"
7832.0,ÇETEN METAL TİC.LTD.,KUZEY KIBRIS TÜRK CUMHURİYETİ,,,,,,Profiller,..,2,"$11,326"
7833.0,ABDIRRAHMAN ABDI SAHALI,ETİYOPYA,,,,,,İçi boş profiller,,1,"$11,325"
7834.0,ELLAMP SYSTEMS SRL,İTALYA,,,,,,Profiller,107-02  BOYALI*ALÜMİNYUM  BOYALI PROFİL/,1,"$11,321"
7835.0,NIKITHA BUILD TECH PVT LTD,HİNDİSTAN,,,,,,Profiller,,1,"$11,300"
7836.0,PRIMUS DESIGN D.O.O.,BOSNA-HERSEK,"[""primblk@smartnet.ba"",""info@primus-balkan.ba""]","[""+38733661271"",""+38733943271""]","[""https://primus-balkan.ba""]","[""Džemala Bijedića 165 71000 Sarajevo, Bosnia and Herzegovina""]",,Profiller,ALUMINYUM }PROFİL,7,"$11,299"
7837.0,ATLAS ALOLA  COMPANY,LİBYA,,,,,,Profiller,ALÜMİNYUM PROFİL -M-,8,"$11,297"
7838.0,ELORAN SHPK,ARNAVUTLUK,,"+355694036555, +355698022333, 0698022333, 0698022333208, 694036555",,"[""Kruje KRUJE Fshati Tapize, Rruga Tirane - Fushe Kruje km 15, Godina nr.2, Durres, Shqipëria""]",,Profiller,ACCESSORİES SET*ACCE-SSORİES SET | ACCESSORİE}S SET | ALÜMİNYUM PROFİL (BO-YASIZ),1,"$11,292"
7839.0,IB - HOLDİNG GMBH,AVUSTURYA,,,,,,İçi boş profiller,ALÜMİNYUM LED PROFİL-İ - LGR 1410,2,"$11,289"
7840.0,TD SCHLOSSEREI,AVUSTURYA,,,,,,İçi boş profiller,,1,"$11,282"
7841.0,AL YAQUT COMPANY FOR AGRICULTURAL AND ANIMAL PRODUCTION,LİBYA,,,,,,Profiller,,2,"$11,281"
7842.0,ELITE	GARDİNEN	UND	HEİMTEXTİLİEN	GMBH,ALMANYA,,,,,,,,2,"$11,280"
7843.0,ALCAS METAL INC,BIRLEŞIK DEVLETLER,,,,,,İçi boş profiller,ALUMINYUM PROFILLER (BOYASIZ) | ALUMINYUM PROFILLER (TOZ BOYALI) | ALUMINYUM PROFILLER -(BOYASIZ) | ALUMINYUM PROFILLER -(TOZ BOYALI),44,"$11,279"
7844.0,BP DECKENMODUL AG,İSVİÇRE,,,,,,Profiller,,6,"$11,276"
7845.0,BOULANGERIE DU PEUPLE SARL,KAMERUN,,,,,,İçi boş profiller,,1,"$11,272"
7846.0,GENERAL CMC,FAS,,,,,,Profiller,"ALME2.PROF4BIL BOYA21 // KROMA8AT / KROMAT 2 / KROMAT,14,8MM POLIAMIT FITILLI / ISI YALITIMLI / BOYA ALM.PROFIL /KROMAT-KROMAT KROMAT,ALM.PROFIL PRES //,ALM.PROFIL ELOKSAL //  / AK-M5  MAT NATUREL // AK-M5 // 10 MİK",1,"$11,272"
7847.0,MEGKOS TRANS SH.P.K,KOSOVA,,"[""0821000000"",""2488977062"",""3199010000"",""011502003518"",""610821000000"",""5714285714"",""3101150200"",""841480809011"",""731990100000"",""5683783918""]",,"[""Rruga Vasil Andoni, nr. 17 Prishtinë Republic of Kosovo""]",,Profiller,ALİMÜNYUM PROFİL (1K-OLİ) | ALİMÜNYUM PROFİL (5 -KOLİ) | ALİMÜNYUM PROFİL (KO-Lİ) | ALİMÜNYUM PROFİL (KOLİ),29,"$11,264"
7848.0,VAN DER HEIDEN SYSTEMS HOLLAND B.V.,HOLLANDA,,,,,,İçi boş profiller,,2,"$11,258"
7849.0,TVIM-TONKOVIC D.O.O. - KOMERCIJALA,HIRVATİSTAN,,,,,,Profiller,,1,"$11,255"
7850.0,STIMUL CONSTRUCTION MMC,AZERBEYCAN-NAHÇIVAN,,,,,,Profiller,AR2006 TEK KULAKLI EKO. YALITIM BASKI PR/OFİLİ,1,"$11,251"
7851.0,WESCO GMBH,ALMANYA,,,,,,Profiller,"ALÜMİNYUM PROFİL (AL-AŞIMLI, BOYASIZ) | ALÜMİNYUM PROFİL (AL-AŞIMLI,BOYASIZ)",1,"$11,248"
7852.0,G.ALIBI INVESTMENTS LTD.,İSRAİL,,,,,,Profiller,"ALÜMİNYUM PROFİL (AL-AŞIMLI,BOYASIZ)",1,"$11,242"
7853.0,B.B. AWNİNGS AND WİNTER CLOSİNG,İSRAİL,,,,,,Profiller,,1,"$11,239"
7854.0,IMKUS RISK&FINANCIAL CONSULTANCY,HOLLANDA,,,,,,İçi boş profiller,,4,"$11,232"
7855.0,DEV ENERGY,FRANSA,,,,,,Profiller,ALÜMİNYUM PROFİL PRE-S,2,"$11,232"
7856.0,NATIONAL SUPREME CO.FOR ICE CREAM PRODUCTS (AL AMA,SUUDİ ARABİSTAN,,,,,,Profiller,,3,"$11,230"
7857.0,INDIGO GROUPING DOOEL,KUZEY MAKEDONYA CUMHURİYETİ,"[""info@indago.mk"",""privacy@goindigo.mk"",""support@goindigo.mk""]","[""+38923126001"",""5553325631"",""5553325857"",""5423731264"",""4701096027"",""4235573897"",""3821837006"",""3392892180"",""+911244352500"",""0612345678"",""2208300945"",""4221022424"",""5553318647"",""4561334847"",""5553318007""]","[""https://www.info-clipper.com/en/company/north-macedonia/indago-dooel.mkd9cy4xs.html"",""https://indago.mk/contact-us/"",""https://www.group-indigo.com/en/contact/"",""https://www.goindigo.mk/about.php""]","[""Blvd. VMRO No. 1, 1000 Skopje, N. Macedonia"",""blvd. VMRO No. 1, ME Skopje, 1000""]",,Profiller,ALUMİNYUM }PROFİL,1,"$11,230"
7858.0,AYMEN FKİH,TUNUS,,,,,,,,1,"$11,227"
7859.0,INTERMOP SP. Z O.O.,POLONYA,,,,,,Profiller,"60X10 6063 ALÜMİNYUM LAMA,100X10 6063 AL/ÜMİNYUM LAMA,120X10 6063 ALÜMİNYUM LAMA",4,"$11,224"
7860.0,NUKA HOME COLLECTION SHPK,KOSOVA,"[""info@nukagroup.com""]","[""+38346551111"",""076749592180"",""2676822748"",""0889239410931"",""0300302825"",""04618667893"",""3608892394"",""3599755228"",""0343700154"",""3590767495"",""046 881 111""]","[""https://nukahome.com/""]","[""Magjistralja Prishtine-Ferizaj, Pristina, Kosovo""]",,Profiller,ACCESSORİES SET*ACCE-SSORİES SET | ACCESSORİE}S SET | ALÜMİNYUM PROFİL (BO-YASIZ),3,"$11,216"
7861.0,ARTSTEEL S.A.,YUNANİSTAN,,,,,,Profiller,"** ALÜMİNYUM ELOKSAL PROFİL (BOYASIZ,KAĞ/IT KAPLANMAMIŞ,FİTİLSİZ) 2024/D1-00898  **",5,"$11,213"
7862.0,INSTAL PLUS SH. P.K.,KOSOVA,"[""instalplus.prizren@gmail.com"",""info@instalplus-group.com""]","[""+38344391330"",""+38348391330""]","[""http://instalplus-group.com""]","[""Rr. William Walker Prizren, Kosova Prizren 20000""]",,Profiller,"ALUM.THERMAL THRESOL-D | HS7E26 ALU4BM.TOP R21AIL, ALUM8A. THERMAL T2 HRESHOLD,ALUMINIUM THRESHOLD,HS76 ALUM.BOTTOM FRAME,HS76 ALUM.RAI+L (147 ADET) | LEG. SLIDE TOP RAIL ,LEG. SLIDE INTERLOC/KING,HS76 ALM. THRESOLD(190 ADET)",4,"$11,212"
7863.0,GIA SHANTADZE,GÜRCİSTAN,,,,,,Profiller,,13,"$11,210"
7864.0,D&D TEXTILE LTD.,BULGARİSTAN,dd@ddinternational.bg; office@ddinternational.bg; d_dtextile@abv.bg,359886568668; 359888806848; 35932968984; 359878649528,http://www.ddinternational.bg,"12 Kuklensko Shose str., Yuzhen Distr., 4004 Plovdiv, Bulgaria",,Profiller,ALUMİNYUM PROFİL BOYALI (FT NIN 2 Cİ KALEMİ) | ALUMİNYUM PROFİL BOYALI (FT NIN 3 CÜ KALEMİ) | ALUMİNYUM PROFİL PRE-S | ALUMİNYUM PROFİL PRES (FT NIN 1 Cİ KALEMİ) | ALUMİNYUM PROFİL(FT NIN TÜM KALEMLERİ)/,1,"$11,197"
7865.0,EURO FERO PLAST,SIRBİSTAN,"[""euroferoplast@gmail.com""]","[""063277352"",""011 5620166""]",,"[""MILANA RAKIĆA 12 f, 11000, Kaluđerica, Srbija""]",,Profiller | İçi boş profiller,YAN DİKME PROFİLİ - -RAL 7016,1,"$11,196"
7866.0,BAZARGANİATA,İRAN (İSLAM CUMHURIYETI),,,,,,,"ALM.ELOKSAL PROFİLLER ( SİYAH ) ( 1212 A/DET ) ( SATIŞ : 1274,00 KG )",2,"$11,193"
7867.0,VEBA GROUP DOO PODGORICA,KARADAĞ,,,,,,Profiller,ALÜMİNYUM }PROFİL,1,"$11,193"
7868.0,COMPANY KUMPLAST D.O.O.,SLOVENYA,,,,,,Profiller,"10 E2MM AL4BÜM. İ21Ç KÖŞE8A FAYANS ÇI2 TASI 270 CM,10*10 MM ALÜM. L PROFİL PARLAK (270 CM),10 MM ALÜM.Ç MERDİV+EN BURUNLUĞU | ALM. DIŞ BÜKEY TEZGAH SÜP.,ALM. INOX  DI/Ş BÜKEY TEZGAH SÜP.",1,"$11,192"
7869.0,AGT PLUS,UKRAYNA,"[""sales@agtplus.ua""]","[""+380445010924"",""+380939034300"",""+380969034300""]","[""https://agtplus.ua/""]","[""02081, м. Київ, вул. Сортувальна, 2, оф. 8""]",,Profiller,ALÜMİNYUM }PROFİL,9,"$11,192"
7870.0,SAFI PERGOLA,KANADA,,,,,,Profiller,ALÜMİNYUM }PROFİL,2,"$11,188"
7871.0,A.S.A.P PVC PTY LTD UNIT2,GÜNEY AFRİKA CUMHURİYETİ,,,,,,İçi boş profiller,,1,"$11,187"
7872.0,RECAİOĞULU LTD.,KUZEY KIBRIS TÜRK CUMHURİYETİ,,,,,,Profiller | İçi boş profiller,ALUMİNYUM KÜPEŞTE BA-ĞLANTI APARATI | ALÜMİNYUM KÜPEŞTE AKSESUAR,28,"$11,181"
7873.0,BERTO SH. PK.,KOSOVA,"[""info@ciao-berto.com""]","[""040567190594"",""5195477232"",""4040567190"",""38345196196""]","[""https://www.ciaoberto.com/""]","[""Adnan Shyti P.n. 42000 VUSHTRRI, Kosovo""]",,Profiller,ALUMİNYUM }PROFİL,2,"$11,179"
7874.0,MERİT KIBRIS TURİZM LTD.,KUZEY KIBRIS TÜRK CUMHURİYETİ,,,,,,Profiller,ALÜMİNYUM PROFİL (BOYASIZ VE KAPLAMASIZ) | ALÜMİNYUM PROFİL(BOYASIZ VE KAPLAMASIZ)/,3,"$11,178"
7875.0,EURL HADDAD  RAHIM,CEZAYİR,,,,,,Profiller,,2,"$11,168"
7876.0,SCHWEITZER INDUSTRIES KFT,MACARİSTAN,,,,,,Profiller | İçi boş profiller,** ALÜMİNYUM PROFİL ( BOYALI ) 2023/D1-0/3000  ** | ** ALÜMİNYUM PROFİL (ELOKSAL) 2023/D1-03/000  **,3,"$11,158"
7877.0,POWERPROF-GROUP,ÖZBEKİSTAN,,,,,,Profiller | İçi boş profiller,"ALÜMİNYUM PROFİL (BOYASIZ, İZOLASYONSUZ)",6,"$11,155"
7878.0,ONE BATH GMBH,ALMANYA,,,,,,Profiller,D.CE2AM AL4BÜM.PRO21FİL*PROF8AİL NUMUNE 2 ÇALIŞMASI*KAPI KARŞILIĞI MANYETİK+ RELAX PROFİL ALÜMİNYUM FIRÇA PARL+AK*SULUK ÇITASI,5,"$11,135"
7879.0,REİS LIMITADA,MOZAMBİK,,,,,,Profiller,ALÜMİMYUM }PROFİL,1,"$11,130"
7880.0,ARTENT DEUTSCHLAND GMBH,ALMANYA,,,,,,Profiller,ALM PROFİL},1,"$11,125"
7881.0,DUMA S.A.R.L.,KONGO (DEMOKRATIK CUM.) ESKI ZAIRE,,,,,,İçi boş profiller,ALUMİNYUM }PROFİL | ALÜMİNYUM }ŞERİT | PROFİL NUM}UNESİ,3,"$11,112"
7882.0,MAYMANA LUAY FAUZY ABO AISHA,İSRAİL,,,,,,Profiller,"ALUMINIYUM PROFİL BOYALI,ALUMINIYUM PROF/İL PRES | ALUMINIYUM PROFİL PRES,KAPALI KOTEKSLİ P/ROFİL | ALUMINYUM PROFİL BOYALI,ALUMİNYUM PROFİL/ PRES",4,"$11,110"
7883.0,BAHARAN RAH TARABAR CO,İRAN (İSLAM CUMHURIYETI),,,,,,Profiller,ALÜMİNYUM PROFİL ( PRES)*ALÜMİNYUM PROFİ/L ( PRES),1,"$11,108"
7884.0,KHAMIS SAMOUR AND PARTNER CO ALRAYYAN,ÜRDÜN,khamis@samourjo.com; suleiman@samourjo.com; hazem@samourjo.com,96264750809; 96264750735; 96264753059; 96264751912,https://samourjo.net/,"Prince Hassan Street, Near Amman Customs, Amman, Jordan",,,,2,"$11,106"
7885.0,EMRE METAL LLP,KAZAKİSTAN,,,,,,Profiller | İçi boş profiller,ALUMINYUM PROFIL (BO-YASIZ),1,"$11,103"
7886.0,IP HANDELS AG,İSVİÇRE,,,,,,Profiller,"1520101010001*PRES A-LÜMİNYUM PROFİL | 1520102020001*SİYAH ELOKSALLI ALÜMİNYUM /PROFİL,1520101010001*PRES ALÜMİNYUM PROFİL | MAMÜL007*SİYAH ELOKSALLI  ALÜMİNYUM PROFİL | PRES ALÜMİNYUM",1,"$11,102"
7887.0,ZAHRA UNITED FOR DISTINICT BUSINESS CO LTD,SUDAN,,,,,,İçi boş profiller,,1,"$11,100"
7888.0,P/E RAFAEL SHIRVANI,GÜRCİSTAN,,,,,,,,1,"$11,085"
7889.0,EURL UNIVERSAL PANEL,CEZAYİR,,,,,,Profiller,TGM1628 KÖŞR PROFİLİ SİYAH LASTİKLİ/,3,"$11,076"
7890.0,SAROS,ALMANYA,,,,,,Profiller,ALÜMİNYUM PROFİL BOY-ALI,1,"$11,075"
7891.0,DUTCHCM CONSTRUCTION MATERIALS B.V.,HOLLANDA,,,,,,Profiller,"10 E2MM FE4BDERLİ 21ALUM. DI�8A� KÖŞE FA2 Y. ÇITASI 270CM,10 MM PARLAK FEDERLİ ALÜM. DIŞ KÖŞE.FAY. ÇATSI270,20*+20  MM ALÜM. L PROFİL 270 CM",2,"$11,070"
7892.0,TURKISH WORKS GROUP GENERAL TRADING CO.,KUVEYT,,,,,,Profiller,ALUMİNYUM }PROFİL,1,"$11,070"
7893.0,EURL SISTEMA COMFORT IMPORT EXPORT,CEZAYİR,,,,,,Çubuklar,"ALM.EVYE ALTI,ALM.PR-OFİL",1,"$11,063"
7894.0,ENTREPRISE GENERALE DES BTP (EGBTP),NİJER,,,,,,Profiller | İçi boş profiller,,2,"$11,059"
7895.0,FORD MOTOR COMPANY,BIRLEŞIK DEVLETLER,,,,,,İçi boş profiller,ALÜMİNYUMDAN SERAMİK KÖŞE PROFİLLERİ 250/ MM,2,"$11,048"
7896.0,ARGOS FM,BEYAZ RUSYA,,,,,,İçi boş profiller,ALÜMİNYUM PROFİL BOY-ALI,1,"$11,046"
7897.0,ETERNIA SOLAR LT UAB,LİTVANYA,,,,,,Profiller,107-00 - PRES*ALÜMİNYUM PRES PROFİL | ALUMINYUM PROFIL / B-OYASIZ | ALUMINYUM PROFILLER -(BOYASIZ) | ALÜMİNYUM  PROFİL   ( BOYASIZ ) | ALÜMİNYUM  PROFİL   -( BOYASIZ ) | ALÜMİNYUM PROFİL PRES (1970 ADETTİR.)/ | ALÜMİNYUM PROFİL PRES (2232 ADETTİR.)/ | ALÜMİNYUM PROFİL PRES (2693 ADETTİR.)/ | ALÜMİNYUM PROFİL PRES (5850 ADETTİR.)/ | ALÜMİNYUM PROFİL PRES (9189 ADETTİR.)/ | ALÜMİNYUM PROFİL [57-50.00 AD] | ALÜMİNYUM }PROFİL | İÇİ BOŞ ALÜMİNYUM PROFİL (28912 ADETTİR./),8,"$11,044"
7898.0,IMPROTEX INDUSTRIES MMC,AZERBEYCAN-NAHÇIVAN,,,,,,Profiller,ALUMINYUM }PROFIL,1,"$11,040"
7899.0,LARA BELLA WİNDOW COVERİNG İNC,BIRLEŞIK DEVLETLER,,,,,,Profiller,"ALÜMİNYUM
PROFİL PRE-S",1,"$11,035"
7900.0,STILRA SRL,MOLDOVA,,,,,,İçi boş profiller,ALM. PROFIL ELOKSAL /AK-P01PARLAK BORONZ/E /AK-P01/10MIK,2,"$11,028"
7901.0,VKS BAU GMBH,ALMANYA,,,,,,Profiller,PA0284*ALÜMİNYUM PRO-FİL İŞLEMLİ,4,"$11,028"
7902.0,FOLDN SLIDE TECHNICAL SERVICES L.L.C.,DUBAİ,,,,,,Profiller,ALÜMİNYUM }PROFİL,3,"$11,009"
7903.0,MATE MOTTO CO,BIRLEŞIK DEVLETLER,,,,,,Profiller,ALÜMİNYUM PROFİL(BOYASIZ/KAPLAMASIZ/İZOL/ASYONSUZ) | ALÜMİNYUM }PROFİL,2,"$11,003"
7904.0,EMRE EOOD,BULGARİSTAN,,"[""+8616621075894"",""4818019000"",""3221900001"",""0876007041"",""4087600704""]","[""https://www.info-clipper.com/en/company/bulgaria/emre-group-ltd-eood.bgd8e5sne.html"",""https://en.52wmb.com/buyer/139996701""]","Улица 19-ти февруари 19, Ruse, Bulgaria",,Profiller,"40 MM TEZGAH BİTİM KAPAMA, L:600 MM TK, /MAT*40 MM WORKTOP END CAP SET 0,600 MM MATT | ALM. ÇİFT YÖNLÜ KAPI RAY PROFİLİ 2000 MM/ MAT ELOKSAL*FLX 30-90W SYSTEM ALM. RAIL 2000 MM MATT | ALM. ÇİFT YÖNLÜ KAPI RAY PROFİLİ 3000 MM/ MAT ELOKSAL*FLX 30-90W SYSTEM ALM. RAIL 3000 MM MATT | MİNİ SİSTEM SÜPÜRGELİK ALM.4000 MM İNOX*/MINI SISTEM ALM. SKIRTING 4000 MM INOX | TEZE2GAH A4BRA BİR21LEŞTİRM8AE ÇITASI 42 0 MM, L:600 MM MAT ELOKSAL*40 MM WORKTOP JOINING STRIP 0,600 MM MATT +ANODIZED | TEZE2GAH K4BÖŞE B21İRLEŞT�8A�RME ÇITAS2 I 40MM, L:600 MM MAT ELOKSAL*40 MM WORKTOP CORNER JOINING PROFILE 0,600+ MM MATT",55,"$11,002"
7905.0,BEİLMANN GERÜSTBAU GMBH,ALMANYA,,,,,,Profiller,ALUMİNYUM PROFİL (BO-YASIZ) | ALÜMİNYUM  PROFİL   -( BOYASIZ ) | ALÜMİNYUM PROFİL (BO-YASIZ) | ALÜMİNYUM PROFİL (BOYASIZ) (4000 METRE )/ | ALÜMİNYUM PROFİL (BOYASIZ) [14055.00 MT]/ | ALÜMİNYUM PROFİL (BOYASIZ) [6940.00 MT]/,2,"$10,992"
7906.0,SODISCI,FİLDİŞİ SAHİLİ,,,,,,Profiller | Çubuklar,,3,"$10,987"
7907.0,NURAFZO AND B LLC,TACİKİSTAN,,,,,,Profiller | Çubuklar,ALUMİNYUM }PROFİL | XPRF.EXXX002*ALÜMİNYUM PROFİL ELOKSALLI,20,"$10,983"
7908.0,NEWZAT MUHAMMED,IRAK,,,,,,Profiller,,4,"$10,983"
7909.0,HUNGARIA KARNIS KFT,MACARİSTAN,,,,,,Profiller,"DECKBLECHFRONT(NUR20-24782: 440 KG) | DECKBLECHFRONT(NUR20-24923:3934 KG) | DECKBLECHF}RONT | FUHR-SCHIENE,TRENNWA-ND | FUHRUNGSSCHIENE,TREN-NWAND | FUHRUNGSSC}HIENE | LGW KLAPPENPROFIL(GL-M20241424:1740 KG) | LGW KLAPPENPROFIL(GL-M20241556:225KG) | LGW KLAPPE}NPROFIL | TRENN_WAND",1,"$10,982"
